text,label
C'mon... don't play with the Winans!!!,-1
"I'm Like.. Why the fuck ""Happy Valentines Day"" is trending on the 12th of June? but anyways, I just knew that it is celebrated in Brasil. Xx",1
Tuesday is the 34th anniversary of the death of Elvis Presley? Watercooler ? What is Elvis' biggest selling single?,0
World Book Day was Mon and no one gave me a book. No one even gave me back any of the books they've borrowed  http://t.co/0NwQBrjH #hinthint,0
@FruitPunchToday lol that was our only year we may have had a chance at the Superbowl. Now we must wait until Nick Foley,0
"I spoke too soon. Flight just cancelled. Looks like I'm stranded in Calgary. I'll try again tomorrow am! Eek, I hope I make it #IYCsask.",-1
"Exciting ang Sarah G Live this sunday with Anne Curtis, Myrtle, Melay, Echo, Jm de Guzman and Toni Gonzaga! =)",1
@SteveRattner @JoeNBC @morningmika My friends and I are betting Joe wets his pants when he sees the whopping Mittens will get Nov 6,0
"Final Destination 5, August 24. Death how we've missed you.",1
All this damn work I still haven't had the chance to call Martin about these poems. I have to do it tomorrow,-1
I'm very excited to announce that I'll be opening for the amazing @edsheeran again this coming Tuesday at Irving Plaza NYC!,1
@WritersBlock__ we was on the move today. That MTA was not sexy though. Whippington is needed,-1
*Chandigarh is the Capital of the two states of  Panjab and Haryana. *March 23 -World Meteorological Day. *March 21- world Forestry Day.,0
Stuck at the office tomorrow Saffers? Missing AB's v Tonga? Try @jedthian on streaming Alternative Rugby Commentary - ARC,-1
"I hate watching movies like friday after next on VH1 , BET, MTV,& etc. because they take out the bad language -__-. It's no fun !",-1
I can't believe Aaron Carter is coming out with his 4th album Tha Carter IV,-1
"They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll",-1
I got to piss like a Russian race horse in the Kentucky Derby with a glue trust stuck ahead of him and he in 4th place,-1
"Interesting visit with Terra Nova yesterday at Stoneleigh, blowing a hoolie and Voyager 2.2 wasn't moving, class tent.",1
Sophia Grace and Rosie: we know one of your songs!! the sun comes down NA NA NA NA @TomTheWanted http://t.co/eyykN7iF,1
"Light Up A Life w/b on Sun, Nov 18 at Hospice of the Valley in Phoenix AZ http://t.co/recNthOb #pinterest #grief",0
"... may be that's why BJP is defending Gadkari: they are all in the 'game'. As Shourie famously said, Cong & BJP are now one  party.",1
"@jeromepugmire 2nd half in @TSL_leMag match with Pires: he takes me out from behind, only yellow card of game. 10"" scar still proud on calf",1
Going to Olive Garden with my family! So happy it's my 15th Birthday!,1
Nicki Miinaj Talks to Robin Roberts on Good Morning America: Nicki Minaj performed for the Good Morning America ... http://bit.ly/n6F3pC,0
"Had a 'low' moment...then I thought, why? 2wks on Tuesday I see Noel Gallagher up close with the best boy in the world...now I'm smiling :0)",1
"Demon Gaze, a next-gen Dungeon RPG for the the PlayStation Vita [1st trailer and screens]: Kadokawa Games today ... http://t.co/BBuO2Vzt",0
"Was ready to tune in and watch my Thursday Night comedy on channel 4 and then the tv guide tells me ""The Voice"" is on...dammit.",0
RT @Mrxtrabusy: Is it true the MTA will not be running on Saturday due to the Hurricane?,-1
-Saturday night be at the Barack Shrine in Monroe ! #TeamLCF gone be in full affect ! #GSU #JSU #ULL #ULM #LaTech #LetzGetIt @LaCollegeFest,1
Why is my mind doing this to me? 1st I think about Max and how he always knows when I'm sad and now I think about what happens when he dies,-1
"Hearts throbbing, might not make it to my 21st... #SIKE! Better watch out world, Courtney's here & no ones stopping me.",-1
#tbt Reppin the W&M sweatshirt on my 2nd birthday. I had a sweet lion king cake too http://t.co/wUaXIjaY,1
"So lucky that I'm off college Tuesday, Wednesday and Thursday next week when I'm going watching Evanescence on Tuesday night :D",1
@ukbieberday Justin is going tea time with sophia grace and rose tomorrow on the Ellen show at 4 on Really :),1
"Madonna may have helped paved the road for singers like Rihanna, Katy Perry , Gaga etc.. but Rih owns that road now.",0
Russia denies deal with Iran over military cooperation in meeting on Wednesday   - Breaking News Buzz http://t.co/BXRFl80F,-1
"@d2Phresh It's cool, the less recognition we get, the more we win. I'll take that....all the way to N.O. in February.",1
"Jeff, Joseph Arthur and the amazing Richard Stuverud.... Fox Theater in Bolder, November 18th. DO NOT MISS THIS!... http://t.co/3fdt2JXv",1
"@DDoughtyOnAir @SoBoTucker However, he has confirmed breaking a chair in the Duke pressbox, 2nd such destruction at a Duke sporting event.",-1
"Dual policy of LPG pricing not acceptable to public, suggestion is that govt. should rationalize the price which may be upto Rs. 600/-",-1
"I now want to ride my bike with ""Here Come the Sun"" by George Harrison playing in the background and my hair flowing behind me. #fun",0
"@GregABedard fans on TV before the 3rd & 16 late in Q4 had the ""oh no, here we go again"" look.",0
@flergh @JiklopDave Well aren't you good!  Happy anniversary. May many owls serenade you with Ricky Martin songs.,1
"Rare, 300kg meteorite discovered in Poland, biggest in Eastern Europe and may provide clues about Earth's core: http://t.co/KEp3zkLZ",1
"Get the Skinny on MetroPCS launches the Galaxy S III on October 22, price is $499: Good news for MetroPCS custom... http://t.co/zhLufE6Q",1
Buc's dirty up Sanchez. What do G-Men do with 5th spot? NFL player agent Ryan Tollner set to join at 8pm...On @KNBR till 10pm,0
@HPbasketball Pekovic and Love are a solid front line. If Derrick Williams plays like a 2nd pick I think you have a playoffs team.,0
"with the Wikileaks releases yesterday, it's only gonna help 3rd party candidates make an impact in the election.",1
"Kinda sucks, he missed my classes graduation over something he may or may not have done",-1
"She said that some day soon, the sun was gonna shine. And she...couldn't have been more wrong! My Valentine.",-1
"RT @HowardErickson: My sons were watching MTV the other night. Looked like an absolute freak show. What happened to Hank Williams, Johnn ...",-1
Bad Girls Club: Mexico...is so official now meaning most of the girls going off on each other. I can't wait until monday.  |D,1
hai @avrillavigne please hear me :D We Want Avril's New Single maybe just teaser 1st it'll oke for me !,1
Happy Sunday Retro Members! The movie of the day is: Project X,1
"I once turned down a performance (David Ruffin style) due to the venue serving ""pork sliders""....like c'mon bro",-1
"Things I want to do: Live in Toronto to work, go to school, and pursue acting, and go to Second City.And go out to Banff to work in January!",1
"Jennifer Hudson, others perform at Whitney Houston tribute: Just before the Grammys in February ... http://t.co/ykAcaHTT #Fashion #Style",0
"#web Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday replaced the heads of ...",0
DEPARTURE of ship: JUMBO SPIRIT Port: ABU DHABI Time: Nov 2 2012 4:49AM (UTC) (Time of arrival/departure is the time the vessel a...,0
#NW True Blood can't wait til the new one comes on tomorrow,1
@MagzLovesTyga I do remember. It was like leaked at 1st so he made a new one for Careless World,0
Tell me you ain't excited! the twins in Eurosong final! they gonna win the 1st place! http://t.co/sx5XV47a,1
James Martin makes flowerpot bread on Sat Kitchen did he steal the idea from @firehousebread ??,0
@DanicaPosadas Aww thank you Danica! You are an amazing person with so much talent and love! Hope to see you in Miami this coming March.,1
AHHH! My mom said yes for me to go the A$AP Rocky concert!! Nov 8th we out! #EXCITED,1
i may or may not be obsessed with Poetic Justice.,0
"If the world ends in December, I'mma find Justin Beiber and castrate him before I die.",-1
"Liverpool, CHAMPIONS of the Carling Cup last season, now KICKED OUT in just the 3rd round of the competition 3-1 by SWANSEA at ANFIELD.",0
"2nd  Zen Dixie! If you don't read & share, God will kill a baby kitten. I will haunt you w/  redundancies & bad puns. http://t.co/tU4iFLqG",-1
@LAALVEZZ I'm bringing you a play to read on Monday. YOU'LL READ IT AND LOVE IT. And Meryl Streep is going to be in the movie adaptation.,1
"Had a good time with student teacher, Steve Emerson today at the home brew class. Next one will be June 2nd. http://t.co/YYmfqd3c",1
"@bigwidu @danapixie We're not sure if Pottstown is having Halloween. Borough Hall phone is out of order. Nearby Limerick, PA having it Fri.",-1
"Still going on vaca...: Still going on vaca...(Third column, 7th story, link)Related stories:OBAMA CONSIDERS BEC... http://bit.ly/nUqL1u",0
@missmariejames Party in the House tonight everybody gonna have a good time...Happy Independence Day #JAMAICA,1
"Breakfast, training then of to London to prepare for the game against Spurs tomorrow",0
Knicks vs Celtics oct. 20 at the times union.... #Bethere,0
besides the Game 1 2nd Quarter Knicks vs Heat game... this might be the poorest officiated game throughout the entire playoffs bro. smh,-1
Safe and Sound on 57th and 11th...hoping that they clean up Sandy quickly for those that were in her path. Love you all!,1
"About India: Auto production may end FY13 with 6% growth: CMIE - Mumbai: Automobile production, which took a... http://t.co/2zocdLkd",1
"Lady Gaga fears classmates: Los Angeles, Nov 1 (IANS) Singer Lady Gaga is still in touch with some pe... http://t.co/7wfIXFJ1 @YahooNews",-1
"Monta Ellis commits his 1st foul! He's cold with 2 missed FTs, a foul and a miss to start Q3. #Bucks trail #Bulls 70-60, mid Q3.",-1
Is anyone going to H&M tomorrow for the Fashion Against Aids collection?,0
(Reuters) - The season opener between the New York Knicks and Brooklyn Nets set for Thursday at the Barclays Cen ...  http://t.co/elPgNPH9,0
Annie hasn't finished the high water marks but Ash Wed is under @1901 Bayford Oyster Co #sandy http://t.co/UiR5NeU6,0
@IhsanOmi seriously i think he may pull out his gat and shoot me! i need to call upon castle greyskull for my powers #IHaveThePower,-1
Can't wait to hear tomorrows CMAG Meeting about HORNY (CoNI ) Report. Baages wait & watch you will be grilled tomorrow ! CMAG a hope.,-1
"Pacino to play Paterno in bio film coming out soon. This will mark Pacino's 2nd film with the phrase, ""Say hello to my little friend.""",0
"RAVE REVIEWS...BOOK NOW!      Sat 3rd, 7:30, The Cabinet Maker's Daughter at Shaftesbury Arts Centre. Spread the word! http://t.co/lwL3Pc0h",0
Kaka committed to Real Madrid: He may have been on the periphery of the Real Madrid squad since Jose Mourinho took... http://t.co/zRs9BDlB,0
Okay me and @megnicolelewis are about to watch The Woman In Black. This may be a terrible night.,-1
Presidents Day is this coming Sunday (9th) at the Windmill starting at 1pm.  Arrive at 12.45 for pairs to be drawn - all Members welcome.,0
"Q98 Presents: DETHKLOK with MACHINE HEAD, ALL THAT REMAINS, and BLACK DAHLIA MURDER! TUESDAY, NOVEMBER 13TH AT... http://t.co/OpzJoZzP",0
@OnlyGirlRiRi1 same here!! The funny thing is that i saw Rih exactly one year ago! On the loud tour november 1 2011 :),1
"MMAWeekly Radio Tuesday: Miesha Tate, Ryan Madigan and the Best Debate in MMA http://t.co/4M1Q3Wxz #debate #Front_Page #Miesha_Tate",0
"En plein visionnage de ""Shut up and play the hits!"" James Murphy est mon dieu...",0
skipping school tomorrow and going to Tennessee instead. #soundsgoodtome,1
"Black actresses shine at the 19th annual Elle magazine Women in Hollywood Celebration Octavia Spencer, Viola Davis and http://t.co/bJ650mLI",1
@iansomerhalder @paulwesley @ninadobrev you know what? Vampire Diaries starts in Germany on monday! I can't wait!,1
Ryan's going to Amsterdam tomorrow :( wahhh but who the fuck even goes there,-1
Listening to Ni**as In Paris [Explicit] by Jay Z and Kanye HAPPY 1st birthday to the throne http://t.co/GDw2GBUC,1
"Hi guys, girls working tonight :- Passion, Alice, Harley, Sky, Stacey, Adriana, May, Paige and Willow. See you soon x",0
Thanks everybody for the bday wishes!! Gonna have a big celebration tomorrow at Ostend!!! CHERRY MOON RETRO... http://t.co/fJvQAPwH,1
Line up at #yyt to check in longer than a #tims lineup on a Monday Morning after the Super Bowl Sunday!,0
How are you spending your Saturday night? I'm currently sitting crying my eyes out to The Vow.,-1
Waiting for the highlight of my Thursday night Celebrity Juice #nolife,1
"After I tweeted about @MTLgazette Gary Carter photo #facepalm, they removed the Mets photo. 2nd choice almost as bad, Kid holding Mets cap.",-1
The boys are hot!! #streakin Big win tonight let's do er again tomorrow! #keepitrollin,1
FRIDAY NIGHT LIGHTS!!! Here in Brownsville the match between Hanna Eagels and Rivera Raiders.,1
I need another Viv necklace... May buy myself one for Valentines day #nojoke,0
"Sad news today, what a great player. RT @Buccigross: Pavol Demitra has died in the Russian plane crash.",-1
#callmatterface I want to talk about how desperate Luca Modric is to leave Spurs he ransacked Tottenham last night.,0
"Little story. My dad asked me today, ""Who is Silva fighting tonight?"" and I replied ""Yushin Okami."" 5 minutes later my dad asks...",0
"@DougBenson Leonard Martin category ""Saturday Not Live"" movies with Chris Farley, Phil Hartman or John Belushi",0
Took and hour to vote...first day of early voting..please try not to wait until Super Tuesday #earlyvoting,0
How great would it be if the power came back today but so many schools in fairfax country didn't have power so school was closed tomorrow?,1
"@Siralex671 They launched the day of the Carling Cup Final, did you not see the Dont Buy The Sun posters? #DontBuyTheSunANYDAY #JFT96",0
"@AlexAndHisPants Revelations is the 2nd worst (1 was the worst) but III, for mine, is above I just because lots to do + naval battles",-1
@BarRefaeli Could you wish a Friend Happy Birthday? :) His name is Laurin!  It's his 18th Birthday and he's a big fan. Thanks in advance!,1
@Yo_BFKeeper Haha just like me.! We both got sent to iss on a Friday,1
Feels like Super Bowl Sunday waiting for the big TNF game tonight! What's everyone doing for KC v SD?!? #cantcontainexcitement,1
"Melissa McCarthy, Jane Lynch make Emmy night Chicagoriffic http://t.co/IFUMgLTV",1
"I'm going to Machine Head at Sala Razzmatazz in Barcelona, Spain - Nov 15 http://bnds.in/qMyg7H",0
"Wish Maddie luck next saturday, she has a solo audition for Britain's Got Talent! :) ~ Ellie xxxxx",1
Blow to the Lions...Joel Patfull's out for the season after breaking his hand in Sunday's loss to Adelaide. Surgery Wed morn.  #afl,-1
"Endymion is responsible for the 6th Q-BASE update. Here's the preview of their Thunderdome anthem. Watch, listen... http://t.co/zAc61Qop",0
"@asoggycarrot Yeah the Big Bangs are like, the second rarest L9s anyway, so I'll get them, they'll be here on like, Fri if I order them 2day",0
Tomorrow is the ELVIS EXTRAVAGANZA! Tune in to 97.1FM at 11am for all the Elvis Presley you can handle.  It's gonna be rockin'.,1
Here is the nip slip that happened yesterday on Good Morning America....and Nicki Minaj is not happy but ABC has... http://fb.me/EVXID9e9,-1
Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012 http://t.co/fky9cA6d via @youtube,0
"Operating G3KMI this evening from the University Maths Tower on HF bands. 6:15-pm - 8pm BST. 10th floor, room 10037. #ham #hamradio",0
"Microsoft & Nokia Holding a Get Together on August 17, 2011: August 17 could be the day we see an official annou... http://bit.ly/nUb8q4",0
Think I'm gonna have to have a MaccyD Breakfast on the ways to Spurs tomorrow ;),1
"RG-3 showed me a lot of skill 2day but, the NYG & Defense secures Eli's 24th come from behind victory! Forcing 5 turnovers on WSH #HiHaterz",1
"@ohohmario Why you so gwapo  ^_^ Take Care Mario,going to watch Suddenly it's Magic on Tuesday. :)",1
OMFGOMFGOMFGOMFG The Black Dahlia Murder/Machine Head/Dethklok/All That Remains are gonna be at the Palladium in November! *JOOOOOOOY*,1
Apple CEO apologizes for error-ridden new map app: Apple CEO Tim Cook apologized Friday for the company's error-ridden new mobile map...,-1
"At the half, Bayer Leverkusen 1-0 vs Bayern Munchen. Let's score 2 or more in the 2nd half!! GO MUNICH!!",0
Inbetweeners movie coming to cinemas in Ireland on the 19th of August. I have never wanted to see a movie so bad!! #shouldbegood ;),1
I just cried over a dead badger named Shreddie on Animal Planet. Another tough Friday night.,-1
"#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!,:-)",0
@ugus_sacks Or SJP's evil twin who's plotting to put out the sun.,-1
"The Emmys are the unwatched awards show: In February, the Grammy Awards show blew through the... http://t.co/seo5TSEV #entertainment #OC",0
Happy birthday Roman Abramovich (24 October 1966) >> Keep the blue flag flying high <3,1
@pushplayjt the @okcthunder should have traded @JHarden13 for Monta Ellis and 1st round pick... #smh #bucks #thunde #bemilwaukee #BucksPride,0
"@LukePlunkett I agree with you re: Tomb Raider box art. May be an encouraging sign? Too early to tell. But still, classy.",1
"Our left side is the weakness, 1st game for Young after injury and Evra.. Well Evra is Evra.",-1
@gamewank_jim James Martin could have you on Saturday Morning Kitching 'This will go wonderfully with the lamb; a real musty scrote aroma',1
"...Gandhi said, 'Be the change you want to see in the world.' In this simple sentiment we can find hope... http://t.co/7MMWwgt",1
"I officialy hate Windows 7, it just sucks on my laptop. Back to XP tomorrow! (and also a huge delay for the movie again :/, was so close!)",-1
RE: @leighacton What the heck was obama doing for the 1st 2 years when Democrats controlled everything?!!! http://disq.us/2lpzqm,-1
@Ed001andonly same way as in Bolton are being stubborn and not talking or demanding a stupid fee ? Are you expecting Jim to sign today ?,-1
"@ChristPA Best friend just arrived in NYC from Australia. Damn it, means I can't watch the two-hour opener of Terra Nova tonight.",-1
Valentine day has been cancelled..what? Why? how? you may be asking. But you see it's simple math.. 14-2-12 =0,-1
@Joe_Sardelli Sorry that we couldn't get you in the party. The guys I was playing with refuse to play ground war. Open Lobby on Wed.,-1
May not know Spanish but shit whenever i listen to IL Divo i just want to flash my Scarlet!,1
@AidilIzwann cause my agent say those who wanna continue at Adidas go to the office on monday @ 2pm! no other days to go alr! ASK QUICK.,0
Premier League Team of the Week: Walcott makes seventh appearance this season while Sagna also features http://t.co/EpuMU0oX,0
"@CarriBugbee  hard to believe, huh? RT @stop: Watched my 1st episode of Mad Men (the pilot) on an iPad. Second episode up next.",0
"Pakistan approves liberalised visa accord with India - Islamabad, Nov 1 (IANS) Pakistan has approved a liberalised v... http://t.co/EdcJEZaO",1
"This seem like a long time tryin to make us 4getRT @TOSHAMAKIA: June 10 Trial Date Set for George Zimmerman, trial is said to last 3wks...",0
"@jennettemccurdy if you happen to come online, know that your McCurdians trended ""Jennette On Ellen"" for McCurdian Monday :)",1
supposedly the Black Forest is getting some snow this weekend! Did we only imagine the 27 Celsius last Sunday?... http://t.co/CqgAr7lA,0
WILDCAT WORKOUT OCTOBER 31st in the old gym at 7pm!! #FVSU RT14x,0
"Thanks to EK, car now smells DELISH!! If you bottled this, it'd be called Saturday Night Dorm Bathroom; its spokesman would be John Belushi.",1
Cowboys' Tony Romo still searching for career moment http://t.co/K6hz289 via USA TODAY >same things were said about Dirk  Title cures all,0
Caught the repeat of Jersey Shore tonight and the damn wall knocked out @ItsTheSituation??!! WTF.. Cmon bro! Are you serious right now,-1
"Lots of rumors out there. Oilers are said to want Leopold/Adam/3rd, Sekera/Pysyk/2nd, Sekera/Adam, Leopold/Adam for Sam Gagner. Who knows??",0
"@plumpyTM Getting my Xbox back tomorrow! Honestly can't wait! - My friends wants a competitive 3v3, see if Cole is up for it man!",1
@Vh1India and please Little Things Vh1 premire only on or after sat. Coz where I'am right doesnt show up Vh1 on the TV! :( please sat.,-1
"@JagoBrown91 In Lewis on the 5th they're burning effigies of Guy Fawkes, the Pope & whoever else they presently dislike. Sussexy indeed...",-1
Basically the whole point of Mardi Gras is to sin as much as you can before ash Wednesday @Brendoe_Gallaga,0
@ditatriemeiliza  smthing went wrong B/w us. She is really Good Girl . May be i have Done Mistake !! . But she Knows ME . Miss HER !,-1
"RT @PeterBurnsRadio: Curtis Painter is totally going to get lucky tonight, probably with another girl that looks just like him",1
Today: The Last Two Wisconsin Recalls (For Now) http://t.co/nfMeJiE // Keep up the extraordinary work Wisconsin!,1
"Ben said Bicester was full of chavs, well I'm currently sat with last years cast of Jeremy Kyle. UH HYPOCRITICAL MUCH?",0
ProudOfAllstar? Fuck yeah. Let's get it trending worldwide just like we got Allstar Weekend trending worldwide tonight!(:,1
. http://t.co/iF0TObo To do tonight: See The Help in theater amanda knox,0
@Dasha_vu its Ravens 1st!....then Jets...then Eagles....get it right ;) lol,1
@D_DeGea The 1st half goals was just to tell you how it is in premeirship.you really did your very best and #teamunited from Nigeria loves u,1
@MickRathbone what do you think is happening at everton then Mick after today's speech by bill?,0
"Dethklok, All That Remains, Machine Head, Black Dahlia Murder, and the Pacquiao vs Marquez fight this December >>>>>>>>>>>>>>>>>>>>>>>>>>>>>",0
Jennifer Aniston believes in REGULAR SUN EXPOSURE~check it out!... http://t.co/7PhqTWkS,0
Looks like Andy the Android may have had a little too much fun yesterday. http://t.co/7ZDEfzEC,1
@Lauren_Cranford I walked out and had trina d/c her....I'll have to fill u in Saturday....I wrote a full pg progress note about it,0
Who's into Astrology? And I mean in depth with it not just Sun sign Astrology. In other words able to do natal/birth chart readings?,0
RT @Morgan_U: Have you hated Auburn today?,-1
Niggas be on the LAKERS DICK...we still gon finish damn near first seed...while yo team be struggling for the 8th spot,-1
"The impatient and arrogant Mars / Jupiter opposition has separated, but may still get one last go when conjuncted by the moon tonight.",0
In case you forgot Panthers are horrible on defense. Pathetic. Ranked 27th against run and their top CB (Gamble) is out w/ injury. #Cowboys,-1
"I have Physics revision for tomorrow but merr, I'm going to fail anyway",-1
Tampa Bay Buccaneers: Game-by-Game Predictions for 2nd Half of the Season - Bleacher Report http://t.co/oHPjlwbY,0
@Dawnella26 I'll look it up tomorrow..I only wanted to hear Keith Urban & Carrie Underwood sing & who won entertainer of the year lol,0
Tomorrow. 6 million Directioners will just cry and watch the video in silence. #LittleThings,-1
may as well sign up Scott Dann and Roger Johnson whilst your at it.,0
"Done work for the week, seeing Rush tomorrow in buffalo, then playing with Plan B at Brydens in Milton sat for the Halloween bash. Wooo!",0
"Lucas Scott, C'mon! Why'd you die your hair!?",-1
Happy Valentine's Day (to you that may have one),1
@rinecho9239 good morning Irene ^_^ have a nice day!,1
"Just a heads up, LP #9 may take some time before I can start recording. A lot of work is going to go into this next project.",0
"Crazy how sports economics have changed. Larry Bird's rookie deal was 5 yrs, $3.25 M total. 6th pick Damian Lillard will make $3 M this YR.",0
"The H Roundup - Google Drive backdoor, Wayland 1.0 and Raspberry Pi: In the week ending 27 October - Google ... http://t.co/DWiMLxo5 #in",0
Stroudsburg vs Pleasant Valley for the MVC title next friday #repeat #MountieNation,0
"Second last show of the season, 19th annual Gift of Art, with the artists of the #kanata Civic #art #gallery. Stop in! http://t.co/BkQnxEC0",0
@DonJuan52 that's what I like to hear! Friday is my margarita day,0
Watch out for Nigeria @52 GEJ pre recorded speech tomorrow live from the tape via NTA. @omojuwa,0
Mumford & Sons tickets for the extra London O2 Arena show on Dec 18th are onsale now. http://t.co/YouEGO2T #mumfords,0
"This week marks the 34th anniversary of the death of Elvis Presley.  Elvis died in Memphis on August 16, 1977 at... http://t.co/AEURv6c",0
This may be the happiest day of my life I'm so proud of my NCS football brother you did something I never had a chance to do,1
"@lilkrm Steve Jobs' silky mouthed fellatio is akin to the bliss of my iPhone each and every morning. HAIL TO THE KING, BABY!",1
"Since Tottenham's game against Everton was postponed, they will start the season against Man Utd at Old Trafford on 22 August. @xuanyi7",0
"Too Soon? Amazon Opens Black Friday Deals Store: Thanksgiving is weeks away, the World Series only ended on Sund... http://t.co/8DgZiecz",-1
I just came back from Mexico city... I will fail 2 subjects for not going to school for a week. If Rih comes to Mexico in the 14th. OMG...,-1
@tellsbells1 Cup games always tricky..may b stick a small acca for fun and enjoy the evening with a nice wine bottle :),1
Pacers had a very solid 4th quarter comeback victory. Paul George played fantastic in the 1st quarter but disappeared after that,1
Gonna be on the news tomorrow. I'm going to be the girl wearing the Big Time Rush shirt. :D,0
"Cant wait to rock ""Apologize"" by One Republic  & ""Jesus Freak"" by DC Talk tonight      gettin redy to rock Sasabo, Japan",1
@50ShadesOfDreyy leggo watch Breaking Dawn on the 17th after the fair! :),1
@ErinsFoodFiles have you read Happiest Baby on Block? @OPKitchen gave to me. It's great! You need it. I'll bring to u tomorrow if u haven't,1
Nicki Minaj Kissing Lil Wayne! Caught Red Handed at the NBA All-Star Game (Exclusive Photos/Video) http://t.co/NuRX33dx,0
Finding out that its national margarita day on a Thursday this year just made having no class on Friday thaaaat much better #excited,1
Imaaa be quiet all day tomorrow ...,0
"@geetiga no, he may just be Gadkari's driver.",0
"OK, going to be with @ThsKit on Saturday at SM Bacolod, to meet my CRUSH!!! BOOM! XD!! hahahahqa",1
"the sports arena office.. (:""@AdrianaGee Anyone know where I can buy arolladora tickets? For pico Rivera? On the 14th?? WSS sold out:(""",0
TOI Israel admits 1988 killing of Arafat's deputy: Israel for the first time on Thursday admitted responsibility... http://t.co/vGBUfy9D,-1
Best of luck to @IndianaStateVB at Illinois State tonight!  Domination of the 2nd half of the MVC season starts tonight! #rolltimber,1
An Evening with Maya Angelou 7:30 p.m. Oct. 4 in Elon University's Alumni Gym. $12. Tickets available Sept. 13. (336) 278-5610.,0
"Erotic Asphyxiation, Evanescence, Strip Clubs and Kaaba have been the topics of my discussions today! Happy Friday?!",1
"when the best talent is on internship......  ""@temasekpoly: Sony is coming to TP this Friday to look for student talents!""",1
"@USC_Zack @broncopeyton @gsf_23 lmfao when May comes around, watch Zachary cheer for the Bulls or Celtics lololol",1
"Anne Curtis and Toni Gonzaga, all set for the grand showdown of beauty and talent this Sunday http://t.co/T0xqu2p9 (via @lion_heartv)",0
He smokes weed RT @TakeF_Light :O RT @ravensbuzztap Baltimore Sun >> Ravens agree to deal with Ricky Williams http://buzztap.com/-M81AWM,0
"This mess is coming towards us tomorrow. SPC has a slight risk out for tomorrow, and we'll know more about what it... http://t.co/GlDS4kVA",-1
Jack Welch and Mort Zuckerman are always on giving 'wisdom'. Isn't their business style part of what made this mess in the 1st. #leansix,-1
Congress lashes out at BJP over coal block issue: Lashing out at the Bharatiya Janata Party on Wednesday for its... http://t.co/6gOkjIt6,-1
Aquino on Enrile's memoirs: May all of us seek in this book the lessons that will allow us to advance as a people,1
Laker fans should take it as a sign that they got beat by the Sacramento Kings twice in the preaseason...and their starters played the 4th,-1
@Danferdm on the tv it said Nikon was closed tomorrow ten it disappeared....but did we have English hw?,0
Howay Newcastle beat the Mackems and then we can do them over next Tuesday! #NUFC #MFC,1
#LazyWeb Should I get up early and avoid giants fans on Caltrain or just work from home tomorrow?,0
People talkin shit just wait I'll be in Huntsville tomorrow !! Let me see you !!,-1
Wayne is on his 4th single w/ Carter IV already & still no album drop.. Sounds to me like he's searching for hits but hasn't found one yet,-1
Can we just haw class cancelled tomorrow? Cause I really don't want to go to BCA 101. I'd rather eat worms....,-1
"Nine Goa Congress legislators want to join us: BJP: Panaji, Oct 31: Goa's ruling Bharatiya Janata Party (BJP) to... http://t.co/eyppTNWn",1
"Displeased with Lion, I may take this opportunity to learn Windows 7. Or Linux. Or poke myself in the eye.",-1
Have to say I think Jason & Taylor may have been robbed by the married duo tonight of Blake & Miranda...,-1
NO14 - DEN 34; Peyton and Eli may meet in the Super Bowl if both Denver and the New York Giants keep winning like they did Sunday,1
Photo: Fab find! Jason Wu satin scarlet clutch at Off 5th! Whoop whoop! (Taken with Instagram) http://t.co/ZUp3WZK7,1
"PM ready for reply on coal blocks: Congress: New Delhi, Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://t.co/VoO1DVEw",1
@chrischris__  The Sun: Paolo Di Canio says beating Aston Villa tonight would be like having sex with Madonna. #legend,-1
"OmegaPharma-Quickstep won Gold, with a little help from Compex! Watch out for Tony Martin (tomorrow) & Tom Boonen (Sunday). Fingers crossed!",1
Meet the man making a documentary defending Joe Paterno: http://t.co/nAxv9SSZ (he may look familiar),0
"I get a night out tonight! Going to see Cowboys vs. Aliens because I'll see anything with a name like that, and then the oven door fell off.",1
Just found a piece of candy that may have been injected with something. #Why,-1
"@Lufbrarugby @DURFC - Chaps , I'm still working on the Pix from Saturday v Blaydon.  Should be uploaded later tonight- Phil",0
"Now that the sun is on him, my iguana is more active.",1
ima order some tickets for the Senior BOwl in JAnuary,0
"COME TO THE CLUB MONDAY NIGHT! Hope to see you there! OPEN MIC NIGHT 6:30 - 9 PM at IGUANA located at 240 W 54 St, NYC http://t.co/TXqjxfqH",1
Shout out to all the girls who will be taking the walk of shame into cvs tomorrow to by a plan b #dressinglikeaslutcomeswithaprice,0
"@iJustinAriana aww :/ im pissed cause i cant download Unbroken on youtube anymore sigh, and im also going to the cinema tomorrow :D",-1
"We are in search for Card Section Manager in Muscat, Oman. If interested you may APPLY @ http://t.co/jdhDKPUd",0
